CP,LIBELLE,INSEE
"94353","VILLIERS SUR MARNE CEDEX","94079"
"94354","VILLIERS SUR MARNE CEDEX","94079"
"94356","VILLIERS SUR MARNE CEDEX","94079"
"94357","VILLIERS SUR MARNE CEDEX","94079"
"94361","BRY SUR MARNE CEDEX","94015"
"94362","BRY SUR MARNE CEDEX","94015"
"94363","BRY SUR MARNE CEDEX","94015"
"94366","BRY SUR MARNE CEDEX","94015"
"94371","SUCY EN BRIE CEDEX","94053"
"94371","SUCY EN BRIE CEDEX","94071"
"94372","SUCY EN BRIE CEDEX","94071"
"94373","SUCY EN BRIE CEDEX","94071"
"94381","BONNEUIL SUR MARNE CEDEX","94011"
"94382","BONNEUIL SUR MARNE CEDEX","94011"
"94384","BONNEUIL SUR MARNE CEDEX","94011"
"94385","BONNEUIL SUR MARNE CEDEX","94011"
"94386","BONNEUIL SUR MARNE CEDEX","94011"
"94386","BONNEUIL SUR MARNE CEDEX","94071"
"94387","BONNEUIL SUR MARNE CEDEX","94011"
"94388","BONNEUIL SUR MARNE CEDEX","94011"
"94389","BONNEUIL SUR MARNE CEDEX","94011"
"94391","ORLY AEROGARE CEDEX","94054"
"94392","ORLY AEROGARE CEDEX","94054"
"94393","ORLY AEROGARE CEDEX","94054"
"94394","ORLY AEROGARE CEDEX","94054"
"94396","ORLY AEROGARE CEDEX","91479"
"94396","ORLY AEROGARE CEDEX","94054"
"94398","ORLY AEROGARE CEDEX","94054"
"94399","ORLY AEROGARE CEDEX","94054"
"94401","VITRY SUR SEINE CEDEX","94081"
"94402","VITRY SUR SEINE CEDEX","94081"
"94403","VITRY SUR SEINE CEDEX","94081"
"94404","VITRY SUR SEINE CEDEX","94081"
"94405","VITRY SUR SEINE CEDEX","94081"
"94407","VITRY SUR SEINE CEDEX","94081"
"94408","VITRY SUR SEINE CEDEX","94081"
"94411","ST MAURICE CEDEX","94018"
"94411","ST MAURICE CEDEX","94069"
"94412","ST MAURICE CEDEX","94069"
"94413","ST MAURICE CEDEX","94069"
"94415","ST MAURICE CEDEX","94069"
"94417","ST MAURICE CEDEX","94069"
"94419","ST MAURICE CEDEX","94069"
"94430","CHENNEVIERES SUR MARNE","94019"
"94431","CHENNEVIERES SUR MARNE CEDEX","94019"
"94432","CHENNEVIERES SUR MARNE CEDEX","94019"
"94433","CHENNEVIERES SUR MARNE CEDEX","94019"
"94434","CHENNEVIERES SUR MARNE CEDEX","94019"
"94435","CHENNEVIERES SUR MARNE CEDEX","94019"
"94436","CHENNEVIERES SUR MARNE CEDEX","94019"
"94437","CHENNEVIERES SUR MARNE CEDEX","94019"
"94438","CHENNEVIERES SUR MARNE CEDEX","94019"
"94451","LIMEIL BREVANNES CEDEX","94044"
"94452","LIMEIL BREVANNES CEDEX","94044"
"94453","LIMEIL BREVANNES CEDEX","94044"
"94454","LIMEIL BREVANNES CEDEX","94044"
"94456","LIMEIL BREVANNES CEDEX","94044"
"94470","BOISSY ST LEGER","94004"
"94471","BOISSY ST LEGER CEDEX","94004"
"94472","BOISSY ST LEGER CEDEX","94004"
"94475","BOISSY ST LEGER CEDEX","94004"
"94476","BOISSY ST LEGER CEDEX","94004"
"94477","BOISSY ST LEGER CEDEX","94004"
"94477","BOISSY ST LEGER CEDEX","94044"
"94478","BOISSY ST LEGER CEDEX","94004"
"94501","CHAMPIGNY SUR MARNE CEDEX","94017"
"94502","CHAMPIGNY SUR MARNE CEDEX","94017"
"94503","CHAMPIGNY SUR MARNE CEDEX","94017"
"94504","CHAMPIGNY SUR MARNE CEDEX","94017"
"94506","CHAMPIGNY SUR MARNE CEDEX","94017"
"94507","CHAMPIGNY SUR MARNE CEDEX","94017"
"94508","CHAMPIGNY SUR MARNE CEDEX","94017"
"94511","THIAIS CEDEX","94073"
"94512","RUNGIS CEDEX 1","94021"
"94512","RUNGIS CEDEX 1","94065"
"94513","RUNGIS CEDEX 1","94065"
"94514","RUNGIS CEDEX 1","94065"
"94515","RUNGIS CEDEX 1","94021"
"94515","RUNGIS CEDEX 1","94065"
"94516","RUNGIS CEDEX 1","94021"
"94516","RUNGIS CEDEX 1","94065"
"94516","RUNGIS CEDEX 1","99207"
"94517","THIAIS CEDEX","94073"
"94518","RUNGIS CEDEX 1","94065"
"94519","RUNGIS CEDEX 1","94065"
"94521","THIAIS CEDEX","94073"
"94522","RUNGIS CEDEX 1","94021"
"94523","RUNGIS CEDEX 1","94065"
"94524","RUNGIS CEDEX 1","94065"
"94525","RUNGIS CEDEX 1","94021"
"94525","RUNGIS CEDEX 1","94065"
"94526","RUNGIS CEDEX 1","94065"
"94527","THIAIS CEDEX","94073"
"94528","RUNGIS CEDEX 1","94065"
"94531","THIAIS CEDEX","94073"
"94532","THIAIS CEDEX","94073"
"94533","RUNGIS CEDEX 1","94065"
"94534","RUNGIS CEDEX 1","94065"
"94534","RUNGIS CEDEX 1","94073"
"94535","RUNGIS CEDEX 1","94021"
"94535","RUNGIS CEDEX 1","94065"
"94536","RUNGIS CEDEX 1","94021"
"94536","RUNGIS CEDEX 1","94065"
"94537","ORLY CEDEX","94054"
"94538","RUNGIS CEDEX 1","94065"
"94539","RUNGIS CEDEX 1","94065"
"94541","ORLY AEROGARE CEDEX","94054"
"94542","ORLY AEROGARE CEDEX","91479"
"94542","ORLY AEROGARE CEDEX","94054"
"94543","ORLY AEROGARE CEDEX","94054"
"94544","ORLY AEROGARE CEDEX","91479"
"94544","ORLY AEROGARE CEDEX","94054"
"94546","ORLY AEROGARE CEDEX","91479"
"94546","ORLY AEROGARE CEDEX","94054"
"94547","ORLY AEROGARE CEDEX","94054"
"94548","ORLY AEROGARE CEDEX","94054"
"94549","ORLY AEROGARE CEDEX","94054"
"94550","CHEVILLY LARUE","94021"
"94551","ORLY AEROGARE CEDEX","94054"
"94561","THIAIS CEDEX","94073"
"94562","RUNGIS CEDEX 2","94021"
"94563","RUNGIS CEDEX 2","91689"
"94563","RUNGIS CEDEX 2","94021"
"94563","RUNGIS CEDEX 2","94065"
"94564","RUNGIS CEDEX 2","94065"
"94565","RUNGIS CEDEX 2","94021"
"94565","RUNGIS CEDEX 2","94065"
"94566","RUNGIS CEDEX 2","94021"
"94567","ORLY CEDEX","94054"
"94568","RUNGIS CEDEX 2","94065"
"94569","RUNGIS CEDEX 2","94021"
"94569","RUNGIS CEDEX 2","94065"
"94571","RUNGIS CEDEX 2","94021"
"94571","RUNGIS CEDEX 2","94065"
"94572","RUNGIS CEDEX 2","94021"
"94573","RUNGIS CEDEX 2","94065"
"94574","RUNGIS CEDEX 2","94021"
"94575","RUNGIS CEDEX 2","94021"
"94575","RUNGIS CEDEX 2","94065"
"94576","RUNGIS CEDEX 2","94021"
"94577","ORLY CEDEX","94054"
"94578","RUNGIS CEDEX 2","94065"
"94579","RUNGIS CEDEX 2","94065"
"94581","RUNGIS CEDEX 2","94021"
"94581","RUNGIS CEDEX 2","94065"
"94582","RUNGIS CEDEX 2","94021"
"94583","RUNGIS CEDEX 2","94065"
"94584","RUNGIS CEDEX 2","94021"
"94584","RUNGIS CEDEX 2","94028"
"94585","RUNGIS CEDEX 2","94021"
"94585","RUNGIS CEDEX 2","94065"
"94586","RUNGIS CEDEX 2","94021"
"94586","RUNGIS CEDEX 2","94065"
"94587","RUNGIS CEDEX 2","94021"
"94587","RUNGIS CEDEX 2","94065"
"94588","RUNGIS CEDEX 2","94065"
"94589","RUNGIS CEDEX 2","94065"
"94591","RUNGIS CEDEX 2","94021"
"94592","RUNGIS CEDEX 2","94021"
"94592","RUNGIS CEDEX 2","94065"
"94593","RUNGIS CEDEX 2","94065"
"94594","RUNGIS CEDEX 2","94021"
"94594","RUNGIS CEDEX 2","94065"
"94595","RUNGIS CEDEX 2","94065"
"94596","RUNGIS CEDEX 2","94021"
"94596","RUNGIS CEDEX 2","94065"
"94597","RUNGIS CEDEX 2","94021"
"94597","RUNGIS CEDEX 2","94065"
"94598","RUNGIS CEDEX 2","94065"
"94599","RUNGIS CEDEX 2","94065"
"94600","CHOISY LE ROI","94022"
"94601","CHOISY LE ROI CEDEX","94022"
"94602","CHOISY LE ROI CEDEX","94022"
"94603","CHOISY LE ROI CEDEX","94022"
"94607","CHOISY LE ROI CEDEX","92012"
"94607","CHOISY LE ROI CEDEX","94022"
"94611","RUNGIS CEDEX 1","94021"
"94612","RUNGIS CEDEX 1","94021"
"94613","RUNGIS CEDEX 1","94065"
"94616","RUNGIS CEDEX 1","94021"
"94616","RUNGIS CEDEX 1","94065"
"94617","RUNGIS CEDEX 1","94065"
"94619","RUNGIS CEDEX 1","94021"
"94619","RUNGIS CEDEX 1","94065"
"94619","RUNGIS CEDEX","94065"
"94621","RUNGIS CEDEX 1","94021"
"94622","RUNGIS CEDEX 1","94021"
"94623","RUNGIS CEDEX 1","91689"
"94623","RUNGIS CEDEX 1","94065"
"94626","RUNGIS CEDEX 1","94021"
"94626","RUNGIS CEDEX 1","94065"
"94626","RUNGIS CEDEX","94021"
"94626","RUNGIS CEDEX","94065"
"94627","THIAIS CEDEX","94073"
"94631","RUNGIS CEDEX 1","94021"
"94632","RUNGIS CEDEX 1","94021"
"94633","RUNGIS CEDEX 1","94065"
"94633","RUNGIS CEDEX","94065"
"94634","RUNGIS CEDEX 1","94021"
"94635","RUNGIS CEDEX 1","94021"
"94635","RUNGIS CEDEX 1","94065"
"94635","RUNGIS CEDEX","94021"
"94637","RUNGIS CEDEX 1","94021"
"94637","RUNGIS CEDEX","94021"
"94638","RUNGIS CEDEX 1","94021"
"94639","RUNGIS CEDEX 1","94021"
"94641","RUNGIS CEDEX 1","94021"
"94642","RUNGIS CEDEX 1","94021"
"94642","RUNGIS CEDEX","94021"
"94643","RUNGIS CEDEX 1","91689"
"94643","RUNGIS CEDEX 1","94065"
"94643","RUNGIS CEDEX","94065"
"94645","RUNGIS CEDEX 1","94021"
"94647","RUNGIS CEDEX 1","94021"
"94648","RUNGIS CEDEX 1","94021"
"94648","RUNGIS CEDEX","94021"
"94651","THIAIS CEDEX","94073"
"94653","RUNGIS CEDEX 1","91689"
"94654","RUNGIS CEDEX 1","94065"
"94656","RUNGIS CEDEX 1","94065"
"94657","THIAIS CEDEX","94073"
"94658","RUNGIS CEDEX 1","94065"
"94658","RUNGIS CEDEX","94065"
"94659","RUNGIS CEDEX 1","94021"
"94661","THIAIS CEDEX","94073"
"94663","RUNGIS CEDEX 1","91689"
"94663","RUNGIS CEDEX 1","94065"
"94664","RUNGIS CEDEX 1","94065"
"94666","RUNGIS CEDEX 1","94021"
"94667","ORLY CEDEX","94054"
"94669","CHEVILLY LARUE CEDEX","94021"
"94674","CHARENTON LE PONT CEDEX","94018"
"94676","CHARENTON LE PONT CEDEX","94018"
"94677","CHARENTON LE PONT CEDEX","94018"
"94683","VINCENNES CEDEX","94080"
"94684","VINCENNES CEDEX","94080"
"94701","MAISONS ALFORT CEDEX","94046"
"94702","MAISONS ALFORT CEDEX","94046"
"94703","MAISONS ALFORT CEDEX","94046"
"94704","MAISONS ALFORT CEDEX","94046"
"94706","MAISONS ALFORT CEDEX","94046"
"94709","MAISONS ALFORT CEDEX","94002"
"94709","MAISONS ALFORT CEDEX","94046"
"94710","MAISONS ALFORT CEDEX","94046"
"94722","FONTENAY SOUS BOIS CEDEX","94033"
"94725","FONTENAY SOUS BOIS CEDEX","94033"
"94731","NOGENT SUR MARNE CEDEX","94052"
"94732","NOGENT SUR MARNE CEDEX","94052"
"94733","NOGENT SUR MARNE CEDEX","94058"
"94736","NOGENT SUR MARNE CEDEX","94052"
"94737","NOGENT SUR MARNE CEDEX","94052"
"94738","NOGENT SUR MARNE CEDEX","94052"
"94741","ARCUEIL CEDEX","94037"
"94742","ARCUEIL CEDEX","94003"
"94743","ARCUEIL CEDEX","94003"
"94745","ARCUEIL CEDEX","94003"
"94748","ARCUEIL CEDEX","94003"
"94762","IVRY SUR SEINE CEDEX","94041"
"94768","IVRY SUR SEINE CEDEX","94041"
"94782","VITRY SUR SEINE CEDEX","94081"
"94800","VILLEJUIF","94076"
"94801","VILLEJUIF CEDEX","94076"
"94802","VILLEJUIF CEDEX","94076"
"94804","VILLEJUIF CEDEX","94076"
"94805","VILLEJUIF CEDEX","94076"
"94806","VILLEJUIF CEDEX","94076"
"94807","VILLEJUIF CEDEX","94076"
"94808","VILLEJUIF CEDEX","94076"
"94811","VILLEJUIF CEDEX","94076"
"94813","VILLEJUIF CEDEX","94076"
"94814","VILLEJUIF CEDEX","94076"
"94815","VILLEJUIF CEDEX","94076"
"94831","FRESNES CEDEX","94034"
"94832","FRESNES CEDEX","94034"
"94851","IVRY SUR SEINE CEDEX","94041"
"94853","IVRY SUR SEINE CEDEX","94041"
"94854","IVRY SUR SEINE CEDEX","94041"
"94855","IVRY SUR SEINE CEDEX","94041"
"94856","IVRY SUR SEINE CEDEX","94041"
"94859","IVRY SUR SEINE CEDEX","94041"
"94861","BONNEUIL SUR MARNE CEDEX","94011"
"94862","BONNEUIL SUR MARNE CEDEX","94011"
"94864","BONNEUIL SUR MARNE CEDEX","94011"
"94865","BONNEUIL SUR MARNE CEDEX","94011"
"94866","BONNEUIL SUR MARNE CEDEX","94011"
"94951","CRETEIL CEDEX 9","94028"
"94956","CRETEIL CEDEX 9","94021"
"94968","CRETEIL CEDEX 9","94054"
"94974","CRETEIL CEDEX 9","94028"
"95000","BOISEMONT","95127"
"95000","CERGY","95127"
"95001","CERGY PONTOISE CEDEX","95127"
"95001","CERGY PONTOISE CEDEX","95450"
"95002","CERGY PONTOISE CEDEX","95127"
"95003","CERGY PONTOISE CEDEX","95127"
"95004","CERGY PONTOISE CEDEX 1","95572"
"95004","CERGY PONTOISE CEDEX","95572"
"95005","CERGY PONTOISE CEDEX 1","95572"
"95005","CERGY PONTOISE CEDEX","95127"
"95005","CERGY PONTOISE CEDEX","95572"
"95006","CERGY PONTOISE CEDEX","95127"
"95007","CERGY PONTOISE CEDEX","95127"
"95008","CERGY PONTOISE CEDEX","95323"
"95010","CERGY PONTOISE CEDEX","95127"
"95011","CERGY PONTOISE CEDEX","95127"
"95011","CERGY PONTOISE CEDEX","95500"
"95012","CERGY PONTOISE CEDEX","95127"
"95012","CERGY PONTOISE CEDEX","95218"
"95013","CERGY PONTOISE CEDEX","95127"
"95014","CERGY PONTOISE CEDEX","95127"
"95015","CERGY PONTOISE CEDEX","95127"
"95015","CERGY PONTOISE CEDEX","95323"
"95015","CERGY PONTOISE CEDEX","95450"
"95015","CERGY PONTOISE CEDEX","95500"
"95017","CERGY PONTOISE CEDEX","95127"
"95018","CERGY PONTOISE CEDEX","95127"
"95020","CERGY PONTOISE CEDEX","95127"
"95020","CERGY PONTOISE CEDEX","95500"
"95021","CERGY PONTOISE CEDEX","95127"
"95021","CERGY PONTOISE CEDEX","95323"
"95022","CERGY PONTOISE CEDEX","95127"
"95023","CERGY PONTOISE CEDEX","95127"
"95023","CERGY PONTOISE CEDEX","95500"
"95024","CERGY PONTOISE CEDEX","95127"
"95027","CERGY PONTOISE CEDEX","95127"
"95027","CERGY PONTOISE CEDEX","95450"
"95028","CERGY PONTOISE CEDEX","95127"
"95030","CERGY PONTOISE CEDEX","95127"
"95030","CERGY PONTOISE CEDEX","95500"
"95031","CERGY PONTOISE CEDEX","95127"
"95031","CERGY PONTOISE CEDEX","95323"
"95031","CERGY PONTOISE CEDEX","95450"
"95031","CERGY PONTOISE CEDEX","95500"
"95032","CERGY PONTOISE CEDEX","95127"
"95033","CERGY PONTOISE CEDEX","95127"
"95034","CERGY PONTOISE CEDEX","95127"
"95035","CERGY PONTOISE CEDEX","95127"
"95036","CERGY PONTOISE CEDEX","95127"
"95037","CERGY PONTOISE CEDEX","95127"
"95038","CERGY PONTOISE CEDEX","95637"
"95040","CERGY PONTOISE CEDEX 1","95572"
"95041","CERGY PONTOISE CEDEX 1","95572"
"95041","CERGY PONTOISE CEDEX","95572"
"95042","CERGY PONTOISE CEDEX 1","95572"
"95046","CERGY PONTOISE CEDEX 1","95211"
"95046","CERGY PONTOISE CEDEX 1","95572"
"95050","CERGY PONTOISE CEDEX 1","95572"
"95051","CERGY PONTOISE CEDEX 1","95572"
"95052","CERGY PONTOISE CEDEX 1","95572"
"95053","CERGY PONTOISE CEDEX 1","95572"
"95054","CERGY PONTOISE CEDEX 1","95572"
"95055","CERGY PONTOISE CEDEX 1","95572"
"95056","CERGY PONTOISE CEDEX 1","95572"
"95060","CERGY PONTOISE CEDEX 1","95572"
"95061","CERGY PONTOISE CEDEX 1","95572"
"95062","CERGY PONTOISE CEDEX 1","95572"
"95063","CERGY PONTOISE CEDEX 1","95572"
"95064","CERGY PONTOISE CEDEX 1","95572"
"95065","CERGY PONTOISE CEDEX 1","95572"
"95067","CERGY PONTOISE CEDEX 1","95572"
"95070","CERGY PONTOISE CEDEX 1","95572"
"95071","CERGY PONTOISE CEDEX 1","95572"
"95072","CERGY PONTOISE CEDEX 1","95572"
"95073","CERGY PONTOISE CEDEX 1","95572"
"95074","CERGY PONTOISE CEDEX 1","95572"
"95075","CERGY PONTOISE CEDEX 1","95572"
"95076","CERGY PONTOISE CEDEX 1","95127"
"95076","CERGY PONTOISE CEDEX 1","95572"
"95077","CERGY PONTOISE CEDEX 1","95572"
"95078","CERGY PONTOISE CEDEX 1","95572"
"95090","CERGY PONTOISE CEDEX","95127"
"95091","CERGY PONTOISE CEDEX","95127"
"95092","CERGY PONTOISE CEDEX","95127"
"95093","CERGY PONTOISE CEDEX","95127"
"95093","CERGY PONTOISE CEDEX","95572"
"95094","CERGY PONTOISE CEDEX","95127"
"95095","CERGY PONTOISE CEDEX","95127"
"95098","CERGY PONTOISE CEDEX","95127"
"95100","ARGENTEUIL","95018"
"95101","ARGENTEUIL CEDEX","95018"
"95102","ARGENTEUIL CEDEX","95018"
"95103","ARGENTEUIL CEDEX","95018"
"95104","ARGENTEUIL CEDEX","95018"
"95105","ARGENTEUIL CEDEX","95018"
"95105","ARGENTEUIL CEDEX","95527"
"95106","ARGENTEUIL CEDEX","95018"
"95107","ARGENTEUIL CEDEX","95018"
"95111","SANNOIS CEDEX","95582"
"95112","SANNOIS CEDEX","95582"
"95115","SANNOIS CEDEX","95582"
"95117","SANNOIS CEDEX","95582"
"95118","SANNOIS CEDEX","95582"
"95121","ERMONT CEDEX","95219"
"95122","ERMONT CEDEX","95219"
"95123","ERMONT CEDEX","95219"
"95124","ERMONT CEDEX","95219"
"95125","ERMONT CEDEX","95219"
"95126","ERMONT CEDEX","95219"
"95131","FRANCONVILLE CEDEX","95252"
"95131","FRANCONVILLE CEDEX","95491"
"95132","FRANCONVILLE CEDEX","95252"
"95133","FRANCONVILLE CEDEX","95252"
"95134","FRANCONVILLE CEDEX","95252"
"95137","FRANCONVILLE CEDEX","95252"
"95138","FRANCONVILLE CEDEX","95252"
"95141","GARGES LES GONESSE CEDEX","95268"
"95142","GARGES LES GONESSE CEDEX","95268"
"95144","GARGES LES GONESSE CEDEX","95268"
"95145","GARGES LES GONESSE CEDEX","95268"
"95146","GARGES LES GONESSE CEDEX","95268"
"95151","TAVERNY CEDEX","95607"
"95152","TAVERNY CEDEX","95607"
"95153","TAVERNY CEDEX","95607"
"95155","TAVERNY CEDEX","95607"
"95157","TAVERNY CEDEX","95607"
"95158","TAVERNY CEDEX","95607"
"95161","MONTMORENCY CEDEX","95428"
"95162","MONTMORENCY CEDEX","95428"
"95191","GOUSSAINVILLE CEDEX","95280"
"95191","GOUSSAINVILLE CEDEX","95527"
"95192","GOUSSAINVILLE CEDEX","95280"
"95193","GOUSSAINVILLE CEDEX","95280"
"95194","GOUSSAINVILLE CEDEX","95018"
"95194","GOUSSAINVILLE CEDEX","95280"
"95196","GOUSSAINVILLE CEDEX","95280"
"95197","GOUSSAINVILLE CEDEX","95280"
"95198","GOUSSAINVILLE CEDEX","95280"
"95201","SARCELLES CEDEX","95585"
"95202","SARCELLES CEDEX","95585"
"95203","SARCELLES CEDEX","95585"
"95204","SARCELLES CEDEX","95585"
"95205","SARCELLES CEDEX","95585"
"95206","SARCELLES CEDEX","95585"
"95208","SARCELLES CEDEX","95585"
"95211","ST GRATIEN CEDEX","95555"
"95212","ST GRATIEN CEDEX","95555"
"95213","ST GRATIEN CEDEX","95555"
"95220","PIERRELAYE","95488"
"95221","HERBLAY CEDEX","95306"
"95222","HERBLAY CEDEX","95306"
"95223","HERBLAY CEDEX","95306"
"95224","HERBLAY CEDEX","95306"
"95224","HERBLAY CEDEX","95488"
"95226","HERBLAY CEDEX","95306"
"95228","HERBLAY CEDEX","95306"
"95231","SOISY S MONTMORENCY CEDEX","95598"
"95232","SOISY S MONTMORENCY CEDEX","95598"
"95251","TAVERNY CEDEX","95051"
"95252","TAVERNY CEDEX","95051"
"95301","CERGY PONTOISE CEDEX","95127"
"95301","CERGY PONTOISE CEDEX","95500"
"95302","CERGY PONTOISE CEDEX","95211"
"95302","CERGY PONTOISE CEDEX","95500"
"95303","CERGY PONTOISE CEDEX","95211"
"95303","CERGY PONTOISE CEDEX","95500"
"95304","CERGY PONTOISE CEDEX","95500"
"95305","CERGY PONTOISE CEDEX","95500"
"95306","CERGY PONTOISE CEDEX","95323"
"95307","CERGY PONTOISE CEDEX","95500"
"95308","CERGY PONTOISE CEDEX","95211"
"95310","ST OUEN L AUMONE","95572"
"95311","CERGY PONTOISE CEDEX","95127"
"95311","CERGY PONTOISE CEDEX","95572"
"95312","CERGY PONTOISE CEDEX","95218"
"95312","CERGY PONTOISE CEDEX","95572"
"95313","CERGY PONTOISE CEDEX","95572"
"95315","CERGY PONTOISE CEDEX","95572"
"95321","ST LEU LA FORET CEDEX","95563"
"95322","ST LEU LA FORET CEDEX","95563"
"95331","DOMONT CEDEX","95199"
"95332","DOMONT CEDEX","95091"
"95332","DOMONT CEDEX","95199"
"95332","DOMONT CEDEX","95205"
"95332","DOMONT CEDEX","95229"
"95332","DOMONT CEDEX","95409"
"95332","DOMONT CEDEX","95426"
"95332","DOMONT CEDEX","95539"
"95333","DOMONT CEDEX","95199"
"95333","DOMONT CEDEX","95205"
"95334","DOMONT CEDEX","95199"
"95335","DOMONT CEDEX","95014"
"95335","DOMONT CEDEX","95199"
"95335","DOMONT CEDEX","95426"
"95355","DOMONT CEDEX","95539"
"95411","GROSLAY CEDEX","95288"
"95412","GROSLAY CEDEX","95427"
"95413","GROSLAY CEDEX","95197"
"95441","DOMONT CEDEX","95199"
"95441","DOMONT CEDEX","95205"
"95471","FOSSES CEDEX","95250"
"95471","FOSSES CEDEX","95580"
"95472","FOSSES CEDEX","60142"
"95472","FOSSES CEDEX","95250"
"95476","FOSSES CEDEX","95212"
"95476","FOSSES CEDEX","95351"
"95476","FOSSES CEDEX","95371"
"95476","FOSSES CEDEX","95580"
"95476","FOSSES CEDEX","95641"
"95476","FOSSES CEDEX","95675"
"95477","FOSSES CEDEX","95250"
"95500","GONESSE","95277"
"95500","LE THILLAY","95612"
"95501","GONESSE CEDEX","95277"
"95502","GONESSE CEDEX","95277"
"95503","GONESSE CEDEX","95088"
"95503","GONESSE CEDEX","95277"
"95505","GONESSE CEDEX","95277"
"95505","GONESSE CEDEX","95539"
"95505","GONESSE CEDEX","95612"
"95506","GONESSE CEDEX","95277"
"95508","GONESSE CEDEX","95612"
"95508","LE THILLAY CEDEX","95612"
"95520","OSNY","95476"
"95521","CERGY PONTOISE CEDEX","95127"
"95521","CERGY PONTOISE CEDEX","95476"
"95521","CERGY PONTOISE CEDEX","95572"
"95523","CERGY PONTOISE CEDEX","95476"
"95524","CERGY PONTOISE CEDEX","95476"
"95525","CERGY PONTOISE CEDEX","95127"
"95525","CERGY PONTOISE CEDEX","95476"
"95526","CERGY PONTOISE CEDEX","95476"
"95527","CERGY PONTOISE CEDEX","95127"
"95527","CERGY PONTOISE CEDEX","95476"
"95528","CERGY PONTOISE CEDEX","95476"
"95551","TAVERNY CEDEX","95060"
"95601","EAUBONNE CEDEX","95203"
"95602","EAUBONNE CEDEX","95203"
"95603","EAUBONNE CEDEX","95203"
"95604","EAUBONNE CEDEX","78401"
"95604","EAUBONNE CEDEX","95203"
"95605","EAUBONNE CEDEX","95203"
"95611","CERGY PONTOISE CEDEX","95127"
"95611","CERGY PONTOISE CEDEX","95218"
"95612","CERGY PONTOISE CEDEX","95218"
"95612","CERGY PONTOISE CEDEX","95306"
"95613","CERGY PONTOISE CEDEX","95218"
"95613","CERGY PONTOISE CEDEX","95306"
"95614","CERGY PONTOISE CEDEX","95127"
"95614","CERGY PONTOISE CEDEX","95218"
"95614","CERGY PONTOISE CEDEX","95306"
"95614","CERGY PONTOISE CEDEX","95572"
"95615","CERGY PONTOISE CEDEX","95218"
"95615","CERGY PONTOISE CEDEX","95306"
"95615","CERGY PONTOISE CEDEX","95572"
"95616","CERGY PONTOISE CEDEX","95218"
"95617","CERGY PONTOISE CEDEX","75116"
"95617","CERGY PONTOISE CEDEX","95218"
"95617","CERGY PONTOISE CEDEX","95306"
"95617","CERGY PONTOISE CEDEX","95572"
"95651","CERGY PONTOISE CEDEX","95078"
"95651","CERGY PONTOISE CEDEX","95271"
"95651","CERGY PONTOISE CEDEX","95510"
"95691","GOUSSAINVILLE CEDEX","95280"
"95692","GOUSSAINVILLE CEDEX","95280"
"95696","GOUSSAINVILLE CEDEX","95280"
"95700","ROISSY EN FRANCE","93073"
"95700","ROISSY EN FRANCE","95527"
"95701","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95701","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95702","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95703","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95703","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95704","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95704","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95705","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95705","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95706","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95706","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95707","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95707","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95708","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95708","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95709","ROISSY CHARLES DE GAULLE CEDEX 1","93051"
"95709","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95709","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95711","ROISSY CHARLES DE GAULLE CEDEX 1","77282"
"95711","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95711","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95712","ROISSY CHARLES DE GAULLE CEDEX 1","77282"
"95712","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95713","ROISSY CHARLES DE GAULLE CEDEX 1","77282"
"95713","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95713","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95714","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95715","ROISSY CHARLES DE GAULLE CEDEX 1","77282"
"95715","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95715","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95716","ROISSY CHARLES DE GAULLE CEDEX 1","77282"
"95716","ROISSY CHARLES DE GAULLE CEDEX 1","77291"
"95716","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95716","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
"95718","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95721","ROISSY CHARLES DE GAULLE CEDEX 1","93073"
"95721","ROISSY CHARLES DE GAULLE CEDEX 1","95527"
